year,country,player_name,birth_date,position,squad_club,match_status,match_confidence,match_reason,transfermarkt_player_id,transfermarkt_name,value_eur,valuation_date,squad_source_url
2022,Ecuador,Michael Estrada,1996-04-07,FW,Cruz Azul,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Moisés Ramírez,2000-09-09,GK,Independiente del Valle,matched,1,name_birth_country,450233,Moisés Ramírez,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Xavier Arreaga,1994-09-28,DF,Seattle Sounders FC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Ángel Mena,1988-01-21,MF,León,matched,1,name_birth_country,123609,Ángel Mena,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Sebas Méndez,1997-04-26,MF,Los Angeles FC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Alan Franco,1998-08-21,MF,Talleres,matched,1,name_birth_country,400960,Alan Franco,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Alexander Domínguez,1987-06-05,GK,LDU Quito,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ecuador,Djorkaeff Reasco,1999-01-18,FW,Newell's Old Boys,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Saad Al-Sheeb,1990-02-19,GK,Al-Sadd,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Pedro Miguel,1990-08-06,DF,Al-Sadd,matched,1,name_birth_country,228727,Pedro Miguel,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Mohammed Waad,1999-09-18,MF,Al-Sadd,matched,1,name_birth_country,481935,Mohammed Waad,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Tarek Salman,1997-12-05,DF,Al-Sadd,matched,1,name_birth_country,311730,Tarek Salman,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Abdulaziz Hatem,1990-01-01,MF,Al-Rayyan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Ahmed Alaaeldin,1993-01-31,FW,Al-Gharafa,matched,1,name_birth_country,187987,Ahmed Alaaeldin,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Ali Assadalla,1993-01-19,MF,Al-Sadd,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Mohammed Muntari,1993-12-20,FW,Al-Duhail,matched,1,name_birth_country,266935,Mohammed Muntari,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Hassan Al-Haydos,1990-12-11,MF,Al-Sadd,matched,0.82,birth_country_fuzzy_name,86286,Hasan Al-Haydos,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Karim Boudiaf,1990-09-16,MF,Al-Duhail,matched,1,name_birth_country,222385,Karim Boudiaf,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Musab Kheder,1993-01-01,DF,Al-Sadd,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Homam Ahmed,1999-08-25,DF,Al-Gharafa,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Bassam Al-Rawi,1997-12-16,DF,Al-Duhail,matched,1,name_birth_country,376232,Bassam Al-Rawi,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Boualem Khoukhi,1990-07-09,DF,Al-Sadd,matched,1,name_birth_country,222669,Boualem Khoukhi,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Ismaeel Mohammad,1990-04-05,DF,Al-Duhail,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Khalid Muneer,1998-02-24,FW,Al-Wakrah,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Almoez Ali,1996-08-19,FW,Al-Duhail,matched,1,name_birth_country,345095,Almoez Ali,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Salem Al-Hajri,1996-04-10,MF,Al-Sadd,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Yousef Hassan,1996-05-24,GK,Al-Gharafa,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Meshaal Barsham,1998-02-14,GK,Al-Sadd,matched,1,name_birth_country,560423,Meshaal Barsham,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Naif Al-Hadhrami,2001-07-18,MF,Al-Rayyan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Jassem Gaber,2002-02-20,MF,Al-Arabi,matched,1,name_birth_country,735813,Jassem Gaber,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Qatar,Mostafa Meshaal,2001-03-28,MF,Al-Sadd,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Senegal,Moussa N'Diaye,2002-06-18,DF,Anderlecht,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Senegal,Moustapha Name,1995-05-05,DF,Pafos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Sadegh Moharrami,1996-03-01,DF,Dinamo Zagreb,matched,1,name_birth_country,294778,Sadegh Moharrami,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Shojae Khalilzadeh,1989-05-14,DF,Al-Ahli Doha,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Hossein Kanaanizadegan,1994-03-23,DF,Al-Ahli Doha,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Rouzbeh Cheshmi,1993-07-24,DF,Esteghlal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Mehdi Torabi,1994-09-10,MF,Persepolis,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Ahmad Nourollahi,1993-02-01,MF,Shabab Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Hossein Hosseini,1992-06-30,GK,Esteghlal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Iran,Abolfazl Jalali,1998-06-26,DF,Esteghlal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Walker Zimmerman,1993-05-19,DF,Nashville SC,matched,1,name_birth_country,245337,Walker Zimmerman,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Jesús Ferreira,2000-12-24,FW,FC Dallas,matched,1,name_birth_country,474249,Jesús Ferreira,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Aaron Long,1992-10-12,DF,New York Red Bulls,matched,1,name_birth_country,271072,Aaron Long,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Jordan Morris,1994-10-26,FW,Seattle Sounders FC,matched,1,name_birth_country,337807,Jordan Morris,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Cristian Roldan,1995-06-03,MF,Seattle Sounders FC,matched,1,name_birth_country,354792,Cristian Roldán,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Kellyn Acosta,1995-07-24,MF,Los Angeles FC,matched,1,name_birth_country,189895,Kellyn Acosta,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,United States,Sean Johnson,1989-05-31,GK,New York City FC,matched,1,name_birth_country,126630,Sean Johnson,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Wales,Joe Morrell,1997-01-03,MF,Portsmouth,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Wales,Jonny Williams,1993-10-09,MF,Swindon Town,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Wales,Mark Harris,1998-12-29,FW,Cardiff City,matched,1,name_birth_country,344012,Mark Harris,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Wales,Ben Cabango,2000-05-30,DF,Swansea City,matched,1,name_birth_country,496659,Ben Cabango,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Wales,Rubin Colwill,2002-04-27,MF,Cardiff City,matched,1,name_birth_country,626474,Rubin Colwill,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Argentina,Franco Armani,1986-10-16,GK,River Plate,matched,1,name_birth_country,119634,Franco Armani,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Alfredo Talavera,1982-09-18,GK,Juárez,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Luis Romo,1995-06-05,MF,Monterrey,matched,1,name_birth_country,532938,Luis Romo,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Carlos Rodríguez,1997-01-03,MF,Cruz Azul,matched,1,name_birth_country,534620,Carlos Rodríguez,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Alexis Vega,1997-11-25,FW,Guadalajara,matched,1,name_birth_country,424689,Alexis Vega,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Rodolfo Cota,1987-07-03,GK,León,matched,1,name_birth_country,71401,Rodolfo Cota,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Henry Martín,1992-11-18,FW,América,matched,1,name_birth_country,286339,Henry Martin,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Jesús Gallardo,1994-08-15,DF,Monterrey,matched,1,name_birth_country,344854,Jesús Gallardo,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Roberto Alvarado,1998-09-07,FW,Guadalajara,matched,1,name_birth_country,353583,Roberto Alvarado,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Mexico,Kevin Álvarez,1999-01-15,DF,Pachuca,matched,1,name_birth_country,572705,Kevin Álvarez,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Poland,Łukasz Skorupski,1991-05-05,GK,Bologna,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Mohammed Al-Rubaie,1997-08-14,GK,Al-Ahli,matched,0.82,birth_country_fuzzy_name,509914,Mohammed Al-Yami,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Sultan Al-Ghannam,1994-05-06,DF,Al-Nassr,matched,1,name_birth_country,435045,Sultan Al-Ghannam,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Abdullah Madu,1993-07-15,DF,Al-Nassr,matched,1,name_birth_country,265940,Abdullah Madu,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Abdulelah Al-Amri,1997-01-15,DF,Al-Nassr,matched,1,name_birth_country,509894,Abdulelah Al-Amri,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Ali Al-Bulaihi,1989-11-21,DF,Al-Hilal,matched,0.82,birth_country_fuzzy_name,229877,Ali Al-Bulayhi,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Mohammed Al-Breik,1992-09-15,DF,Al-Hilal,matched,0.82,birth_country_fuzzy_name,379058,Mohammed Al-Burayk,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Salman Al-Faraj,1989-08-01,MF,Al-Hilal,matched,1,name_birth_country,155487,Salman Al-Faraj,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Abdulellah Al-Malki,1994-10-11,MF,Al-Hilal,matched,0.82,birth_country_fuzzy_name,390855,Abdulelah Al-Malki,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Firas Al-Buraikan,2000-05-14,FW,Al-Fateh,matched,1,name_birth_country,631922,Firas Al-Buraikan,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Yasser Al-Shahrani,1992-05-25,DF,Al-Hilal,matched,1,name_birth_country,171915,Yasser Al-Shahrani,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Abdullah Otayf,1992-08-03,MF,Al-Hilal,matched,1,name_birth_country,193159,Abdullah Otayf,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Ali Al-Hassan,1997-03-04,MF,Al-Nassr,matched,1,name_birth_country,141805,Ali Al-Hassan,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Sami Al-Najei,1997-02-07,MF,Al-Nassr,matched,1,name_birth_country,434672,Sami Al-Najei,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Hassan Al-Tambakti,1999-02-09,DF,Al-Shabab,matched,0.82,birth_country_fuzzy_name,509897,Hassan Tambakti,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Nawaf Al-Abed,1990-01-26,MF,Al-Shabab,matched,1,name_birth_country,149643,Nawaf Al-Abed,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Hattan Bahebri,1992-07-16,FW,Al-Shabab,matched,1,name_birth_country,201379,Hattan Bahebri,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Abdulrahman Al-Aboud,1995-06-01,FW,Al-Ittihad,matched,0.82,birth_country_fuzzy_name,441191,Abdulrahman Al-Oboud,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Mohammed Al-Owais,1991-10-10,GK,Al-Hilal,matched,1,name_birth_country,262845,Mohammed Al-Owais,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Nawaf Al-Aqidi,2000-05-10,GK,Al-Nassr,matched,1,name_birth_country,886183,Nawaf Al-Aqidi,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Mohamed Kanno,1994-09-22,MF,Al-Hilal,matched,1,name_birth_country,308120,Mohamed Kanno,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Nasser Al-Dawsari,1998-12-19,MF,Al-Hilal,matched,1,name_birth_country,509911,Nasser Al-Dawsari,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Haitham Asiri,2001-03-25,FW,Al-Ahli,matched,1,name_birth_country,796803,Haitham Asiri,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Saudi Arabia,Riyadh Sharahili,1993-04-28,MF,Abha,matched,1,name_birth_country,187951,Riyadh Sharahili,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Miloš Degenek,1994-04-28,DF,Columbus Crew,matched,1,name_birth_country,187353,Milos Degenek,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Fran Karačić,1996-05-12,DF,Brescia,matched,1,name_birth_country,367795,Fran Karacic,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Bailey Wright,1992-07-28,DF,Sunderland,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Andrew Redmayne,1989-01-13,GK,Sydney FC,matched,1,name_birth_country,51975,Andrew Redmayne,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Mitchell Duke,1991-01-18,FW,Fagiano Okayama,matched,1,name_birth_country,177775,Mitchell Duke,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Cameron Devlin,1998-06-07,MF,Heart of Midlothian,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Australia,Thomas Deng,1997-03-20,DF,Albirex Niigata,matched,1,name_birth_country,366543,Thomas Deng,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Denmark,Joakim Mæhle,1997-05-20,DF,Atalanta,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Aymen Mathlouthi,1984-09-14,GK,Étoile du Sahel,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Bilel Ifa,1990-03-09,DF,Kuwait SC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Hannibal Mejbri,2003-01-21,MF,Birmingham City,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Taha Yassine Khenissi,1992-01-06,FW,Kuwait SC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Ali Maâloul,1990-01-01,DF,Al Ahly,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Mohamed Ali Ben Romdhane,1999-09-06,MF,Espérance de Tunis,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Aymen Dahmen,1997-01-28,GK,CS Sfaxien,matched,1,name_birth_country,569433,Aymen Dahmen,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Ghailene Chaalali,1994-02-28,MF,Espérance de Tunis,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Seifeddine Jaziri,1993-02-12,FW,Zamalek,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Tunisia,Bechir Ben Saïd,1992-11-29,GK,US Monastir,matched,1,name_birth_country,348144,Bechir Ben Said,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Daniel Chacón,2001-04-11,MF,Cartaginés,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Juan Pablo Vargas,1995-06-06,DF,Millonarios,matched,1,name_birth_country,271907,Juan Pablo Vargas,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Keysher Fuller,1994-07-12,DF,Herediano,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Anthony Contreras,2000-01-29,FW,Herediano,matched,1,name_birth_country,483362,Anthony Contreras,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Johan Venegas,1988-11-27,FW,Alajuelense,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Gerson Torres,1997-08-28,MF,Herediano,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Youstin Salas,1996-06-17,MF,Saprissa,matched,1,name_birth_country,322958,Youstin Salas,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Kendall Waston,1988-01-01,DF,Saprissa,matched,1,name_birth_country,195540,Kendall Waston,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Douglas López,1998-09-21,MF,Herediano,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Costa Rica,Anthony Hernández,2001-10-11,MF,Puntarenas,matched,1,name_birth_country,1035805,Anthony Hernández,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Japan,Miki Yamane,1993-12-22,DF,Kawasaki Frontale,matched,1,name_birth_country,395589,Miki Yamane,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Japan,Ao Tanaka,1998-09-10,MF,Fortuna Düsseldorf,matched,1,name_birth_country,489359,Ao Tanaka,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Spain,Dani Carvajal,1992-01-11,DF,Real Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Dayne St. Clair,1997-05-09,GK,Minnesota United FC,matched,1,name_birth_country,439750,Dayne St. Clair,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Kamal Miller,1997-05-16,DF,CF Montréal,matched,1,name_birth_country,487504,Kamal Miller,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Samuel Piette,1994-11-12,MF,CF Montréal,matched,1,name_birth_country,189019,Samuel Piette,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Liam Fraser,1998-02-13,MF,Deinze,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Lucas Cavallini,1992-12-28,FW,Vancouver Whitecaps FC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Mark-Anthony Kaye,1994-12-02,MF,Toronto FC,matched,1,name_birth_country,343553,Mark-Anthony Kaye,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,James Pantemis,1997-02-21,GK,CF Montréal,matched,1,name_birth_country,429217,James Pantemis,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Jonathan Osorio,1992-06-12,MF,Toronto FC,matched,1,name_birth_country,260807,Jonathan Osorio,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Richie Laryea,1995-01-07,DF,Toronto FC,matched,1,name_birth_country,417348,Richie Laryea,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Canada,Joel Waterman,1996-01-24,DF,CF Montréal,matched,1,name_birth_country,441738,Joel Waterman,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Morocco,Abderrazak Hamdallah,1990-12-17,FW,Al-Ittihad,matched,1,name_birth_country,235052,Abderrazak Hamdallah,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Morocco,Munir Mohamedi,1989-05-10,GK,Al-Wehda,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Morocco,Ilias Chair,1997-10-30,MF,Queens Park Rangers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Morocco,Ahmed Reda Tagnaouti,1996-04-05,GK,Wydad AC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Morocco,Badr Benoun,1993-09-30,DF,Qatar SC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Morocco,Yahya Jabrane,1991-06-18,MF,Wydad AC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Brazil,Weverton,1987-12-13,GK,Palmeiras,matched,1,name_birth_country,69400,Weverton,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Brazil,Éverton Ribeiro,1989-04-10,MF,Flamengo,matched,1,name_birth_country,52896,Everton Ribeiro,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Cameroon,Jerome Ngom Mbekeli,1998-09-30,DF,Colombe Sportive,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Cameroon,André-Frank Zambo Anguissa,1995-11-16,MF,Napoli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Cameroon,Olivier Mbaizo,1997-08-15,DF,Philadelphia Union,matched,1,name_birth_country,426944,Olivier Mbaizo,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Cameroon,Nouhou Tolo,1997-06-23,DF,Seattle Sounders FC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Cameroon,Souaibou Marou,2000-12-03,MF,Coton Sport,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Serbia,Srđan Babić,1996-04-22,DF,Almería,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Serbia,Filip Đuričić,1992-01-30,FW,Sampdoria,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Switzerland,Christian Fassnacht,1993-11-11,MF,Young Boys,matched,1,name_birth_country,250490,Christian Fassnacht,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ghana,Lawrence Ati-Zigi,1996-11-29,GK,St. Gallen,matched,1,name_birth_country,254285,Lawrence Ati Zigi,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ghana,Ibrahim Danlad,2002-12-02,GK,Asante Kotoko,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
2022,Ghana,Daniel Afriyie,2001-06-26,MF,Hearts of Oak,matched,1,name_birth_country,754158,Daniel Afriyie,0,,https://en.wikipedia.org/wiki/2022_FIFA_World_Cup_squads
