year,tournament,opening_date,group,country,country_rank_by_total_value,coach,player_order,shirt_number,position,player_name,birth_date,age,is_captain,squad_club,caps,goals,transfermarkt_player_id,transfermarkt_name,transfermarkt_country,transfermarkt_position,transfermarkt_sub_position,match_status,match_confidence,match_reason,value_eur,value_million_eur,valuation_date,valuation_method,valuation_day_offset,valuation_source,valuation_club,valuation_competition_id,transfermarkt_player_url,transfermarkt_image_url,squad_source_url
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,20,20,FW,Azizbek Amonov,1997-10-30,28,false,Dinamo Samarqand,12,2,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,21,21,FW,Igor Sergeev,1993-04-30,33,false,Persepolis,83,25,185372,Igor Sergeev,Uzbekistan,Attack,Centre-Forward,matched,1,name_birth_country,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/igor-sergeev/profil/spieler/185372,https://img.a.transfermarkt.technology/portrait/header/185372-1745332996.png?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,22,22,MF,Abbosbek Fayzullaev,2003-10-03,22,false,İstanbul Başakşehir,32,9,754037,Abbosbek Fayzullaev,Uzbekistan,Attack,Right Winger,matched,1,name_birth_country,7000000,7,2025-12-17,latest_on_or_before_opening,-176,player_valuations,Basaksehir FK,TR1,https://www.transfermarkt.co.uk/abbosbek-fayzullaev/profil/spieler/754037,https://img.a.transfermarkt.technology/portrait/header/754037-1759747064.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,23,23,MF,Sherzod Esanov,2003-02-01,23,false,Bukhara,1,0,989068,Sherzod Esanov,Uzbekistan,Midfield,Central Midfield,matched,1,name_birth_country,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/sherzod-esanov/profil/spieler/989068,https://img.a.transfermarkt.technology/portrait/header/989068-1688483980.png?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,24,24,DF,Bekhruz Karimov,2007-08-07,18,false,Surkhon Termiz,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,25,25,DF,Avazbek Ulmasaliev,2000-03-27,26,false,AGMK,0,0,538764,Avazbek Ulmasaliev,Uzbekistan,Defender,Centre-Back,matched,1,name_birth_country,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/avazbek-ulmasaliev/profil/spieler/538764,https://img.a.transfermarkt.technology/portrait/header/538764-1726298244.png?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group K,Uzbekistan,36,Fabio Cannavaro,26,26,DF,Jakhongir Urozov,2004-01-18,22,false,Dinamo Samarqand,4,0,989069,Jakhongir Urozov,Uzbekistan,Defender,Centre-Back,matched,1,name_birth_country,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/jakhongir-urozov/profil/spieler/989069,https://img.a.transfermarkt.technology/portrait/header/989069-1745338930.png?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,1,1,GK,Dominik Livaković,1995-01-09,31,false,Dinamo Zagreb,75,0,205927,Dominik Livakovic,Croatia,Goalkeeper,Goalkeeper,matched,1,name_birth_country,11000000,11,2024-05-31,latest_on_or_before_opening,-741,player_valuations,Fenerbahce,KR1,https://www.transfermarkt.co.uk/dominik-livakovic/profil/spieler/205927,https://img.a.transfermarkt.technology/portrait/header/205927-1757500641.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,2,2,DF,Josip Stanišić,2000-04-02,26,false,Bayern Munich,31,0,483046,Josip Stanisic,Croatia,Defender,Right-Back,matched,1,name_birth_country,32000000,32,2025-12-19,latest_on_or_before_opening,-174,player_valuations,Bayern Munich,L1,https://www.transfermarkt.co.uk/josip-stanisic/profil/spieler/483046,https://img.a.transfermarkt.technology/portrait/header/483046-1716966862.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,3,3,DF,Marin Pongračić,1997-09-11,28,false,Fiorentina,20,0,282144,Marin Pongracic,Croatia,Defender,Centre-Back,matched,1,name_birth_country,7500000,7.5,2025-12-23,latest_on_or_before_opening,-170,player_valuations,ACF Fiorentina,IT1,https://www.transfermarkt.co.uk/marin-pongracic/profil/spieler/282144,https://img.a.transfermarkt.technology/portrait/header/282144-1657202331.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,4,4,DF,Joško Gvardiol,2002-01-23,24,false,Manchester City,48,4,475959,Josko Gvardiol,Croatia,Defender,Centre-Back,matched,1,name_birth_country,70000000,70,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Manchester City,GB1,https://www.transfermarkt.co.uk/josko-gvardiol/profil/spieler/475959,https://img.a.transfermarkt.technology/portrait/header/475959-1713391602.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,5,5,DF,Duje Ćaleta-Car,1996-09-17,29,false,Real Sociedad,38,1,238266,Duje Caleta-Car,Croatia,Defender,Centre-Back,matched,1,name_birth_country,7000000,7,2024-06-03,latest_on_or_before_opening,-738,player_valuations,Olympique Lyon,ES1,https://www.transfermarkt.co.uk/duje-caleta-car/profil/spieler/238266,https://img.a.transfermarkt.technology/portrait/header/238266-1662069879.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,6,6,DF,Josip Šutalo,2000-02-28,26,false,Ajax,33,0,371001,Josip Sutalo,Croatia,Defender,Centre-Back,matched,1,name_birth_country,17000000,17,2025-12-02,latest_on_or_before_opening,-191,player_valuations,Ajax Amsterdam,NL1,https://www.transfermarkt.co.uk/josip-sutalo/profil/spieler/371001,https://img.a.transfermarkt.technology/portrait/header/371001-1683031171.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,7,7,MF,Nikola Moro,1998-03-12,28,false,Bologna,10,0,316934,Nikola Moro,Croatia,Midfield,Defensive Midfield,matched,1,name_birth_country,6500000,6.5,2025-12-23,latest_on_or_before_opening,-170,player_valuations,Bologna FC 1909,IT1,https://www.transfermarkt.co.uk/nikola-moro/profil/spieler/316934,https://img.a.transfermarkt.technology/portrait/header/316934-1692964241.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,8,8,MF,Mateo Kovačić,1994-05-06,32,false,Manchester City,113,5,51471,Mateo Kovacic,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,15000000,15,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Manchester City,GB1,https://www.transfermarkt.co.uk/mateo-kovacic/profil/spieler/51471,https://img.a.transfermarkt.technology/portrait/header/51471-1682668192.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,9,9,FW,Andrej Kramarić,1991-06-19,34,false,TSG Hoffenheim,116,36,46580,Andrej Kramaric,Croatia,Midfield,Attacking Midfield,matched,1,name_birth_country,3000000,3,2025-12-19,latest_on_or_before_opening,-174,player_valuations,TSG 1899 Hoffenheim,L1,https://www.transfermarkt.co.uk/andrej-kramaric/profil/spieler/46580,https://img.a.transfermarkt.technology/portrait/header/46580-1755089885.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,10,10,MF,Luka Modrić,1985-09-09,40,true,Milan,198,29,27992,Luka Modrić,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,4000000,4,2025-12-23,latest_on_or_before_opening,-170,player_valuations,AC Milan,IT1,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992,https://img.a.transfermarkt.technology/portrait/header/27992-1687776160.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,11,11,FW,Ante Budimir,1991-07-22,34,false,Osasuna,38,6,46413,Ante Budimir,Croatia,Attack,Centre-Forward,matched,1,name_birth_country,3000000,3,2025-12-12,latest_on_or_before_opening,-181,player_valuations,CA Osasuna,ES1,https://www.transfermarkt.co.uk/ante-budimir/profil/spieler/46413,https://img.a.transfermarkt.technology/portrait/header/46413-1732219707.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,12,12,GK,Ivor Pandur,2000-03-25,26,false,Hull City,0,0,371013,Ivor Pandur,Croatia,Goalkeeper,Goalkeeper,matched,1,name_birth_country,2000000,2,2024-05-24,latest_on_or_before_opening,-748,player_valuations,Hull City,GB1,https://www.transfermarkt.co.uk/ivor-pandur/profil/spieler/371013,https://img.a.transfermarkt.technology/portrait/header/371013-1763647059.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,13,13,MF,Nikola Vlašić,1997-10-04,28,false,Torino,63,10,293200,Nikola Vlašić,Croatia,Midfield,Attacking Midfield,matched,1,name_birth_country,10000000,10,2024-06-05,latest_on_or_before_opening,-736,player_valuations,Torino FC,IT1,https://www.transfermarkt.co.uk/nikola-vlasic/profil/spieler/293200,https://img.a.transfermarkt.technology/portrait/header/293200-1695028630.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,14,14,FW,Ivan Perišić,1989-02-02,37,false,PSV Eindhoven,154,38,42460,Ivan Perišić,Croatia,Attack,Left Winger,matched,1,name_birth_country,1300000,1.3,2025-12-02,latest_on_or_before_opening,-191,player_valuations,PSV Eindhoven,NL1,https://www.transfermarkt.co.uk/ivan-perisic/profil/spieler/42460,https://img.a.transfermarkt.technology/portrait/header/42460-1667991317.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,15,15,MF,Mario Pašalić,1995-02-09,31,false,Atalanta,85,12,205938,Mario Pašalić,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,7000000,7,2025-12-23,latest_on_or_before_opening,-170,player_valuations,Atalanta BC,IT1,https://www.transfermarkt.co.uk/mario-pasalic/profil/spieler/205938,https://img.a.transfermarkt.technology/portrait/header/205938-1716240830.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,16,16,MF,Martin Baturina,2003-02-16,23,false,Como,19,1,580451,Martin Baturina,Croatia,Midfield,Attacking Midfield,matched,1,name_birth_country,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/martin-baturina/profil/spieler/580451,https://img.a.transfermarkt.technology/portrait/header/580451-1716240952.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,17,17,MF,Petar Sučić,2003-10-25,22,false,Inter Milan,17,1,668207,Petar Sučić,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,30000000,30,2025-12-23,latest_on_or_before_opening,-170,player_valuations,Inter Milan,IT1,https://www.transfermarkt.co.uk/petar-sucic/profil/spieler/668207,https://img.a.transfermarkt.technology/portrait/header/668207-1757603291.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,18,18,DF,Kristijan Jakić,1997-05-14,29,false,FC Augsburg,17,2,374954,Kristijan Jakic,Croatia,Midfield,Defensive Midfield,matched,1,name_birth_country,6000000,6,2025-12-19,latest_on_or_before_opening,-174,player_valuations,FC Augsburg,L1,https://www.transfermarkt.co.uk/kristijan-jakic/profil/spieler/374954,https://img.a.transfermarkt.technology/portrait/header/374954-1755201482.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,19,19,MF,Toni Fruk,2001-03-09,25,false,Rijeka,7,1,432758,Toni Fruk,Croatia,Midfield,Attacking Midfield,matched,1,name_birth_country,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/toni-fruk/profil/spieler/432758,https://img.a.transfermarkt.technology/portrait/header/432758-1763646804.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,20,20,FW,Igor Matanović,2003-03-31,23,false,SC Freiburg,9,2,605268,Igor Matanovic,Croatia,Attack,Centre-Forward,matched,1,name_birth_country,7000000,7,2025-12-19,latest_on_or_before_opening,-174,player_valuations,SC Freiburg,L1,https://www.transfermarkt.co.uk/igor-matanovic/profil/spieler/605268,https://img.a.transfermarkt.technology/portrait/header/605268-1753984387.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,21,21,MF,Luka Sučić,2002-09-08,23,false,Real Sociedad,21,1,502722,Luka Sucic,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,10000000,10,2025-12-12,latest_on_or_before_opening,-181,player_valuations,Real Sociedad,ES1,https://www.transfermarkt.co.uk/luka-sucic/profil/spieler/502722,https://img.a.transfermarkt.technology/portrait/header/502722-1692998699.png?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,22,22,DF,Luka Vušković,2007-02-24,19,false,Hamburger SV,5,1,892160,Luka Vuskovic,Croatia,Defender,Centre-Back,matched,1,name_birth_country,40000000,40,2025-12-19,latest_on_or_before_opening,-174,player_valuations,Hamburger SV,L1,https://www.transfermarkt.co.uk/luka-vuskovic/profil/spieler/892160,https://img.a.transfermarkt.technology/portrait/header/892160-1758187820.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,23,23,GK,Dominik Kotarski,2000-02-10,26,false,Copenhagen,4,0,370997,Dominik Kotarski,Croatia,Goalkeeper,Goalkeeper,matched,1,name_birth_country,6000000,6,2025-12-15,latest_on_or_before_opening,-178,player_valuations,FC Copenhagen,DK1,https://www.transfermarkt.co.uk/dominik-kotarski/profil/spieler/370997,https://img.a.transfermarkt.technology/portrait/header/370997-1761081348.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,24,24,FW,Marco Pašalić,2000-09-14,25,false,Orlando City SC,15,1,395928,Marco Pašalić,Croatia,Attack,Right Winger,matched,1,name_birth_country,350000,0.4,2023-06-13,latest_on_or_before_opening,-1094,player_valuations,Borussia Dortmund II,MLS1,https://www.transfermarkt.co.uk/marco-pasalic/profil/spieler/395928,https://img.a.transfermarkt.technology/portrait/header/395928-1771712720.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,25,25,DF,Martin Erlić,1998-01-24,28,false,Midtjylland,13,1,357003,Martin Erlić,Croatia,Defender,Centre-Back,matched,1,name_birth_country,4000000,4,2025-12-15,latest_on_or_before_opening,-178,player_valuations,FC Midtjylland,DK1,https://www.transfermarkt.co.uk/martin-erlic/profil/spieler/357003,https://img.a.transfermarkt.technology/portrait/header/357003-1692882873.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,Croatia,19,Zlatko Dalić,26,26,FW,Petar Musa,1998-03-04,28,false,FC Dallas,11,1,387110,Petar Musa,Croatia,Attack,Centre-Forward,matched,1,name_birth_country,8000000,8,2024-06-13,latest_on_or_before_opening,-728,player_valuations,FC Dallas,MLS1,https://www.transfermarkt.co.uk/petar-musa/profil/spieler/387110,https://img.a.transfermarkt.technology/portrait/header/387110-1771675545.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,1,1,GK,Jordan Pickford,1994-03-07,32,false,Everton,84,0,130164,Jordan Pickford,England,Goalkeeper,Goalkeeper,matched,1,name_birth_country,15000000,15,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Everton FC,GB1,https://www.transfermarkt.co.uk/jordan-pickford/profil/spieler/130164,https://img.a.transfermarkt.technology/portrait/header/130164-1668499964.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,2,2,DF,Ezri Konsa,1997-10-23,28,false,Aston Villa,20,1,413403,Ezri Konsa,England,Defender,Centre-Back,matched,1,name_birth_country,35000000,35,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Aston Villa,GB1,https://www.transfermarkt.co.uk/ezri-konsa/profil/spieler/413403,https://img.a.transfermarkt.technology/portrait/header/413403-1700651779.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,3,3,DF,Nico O'Reilly,2005-03-21,21,false,Manchester City,5,0,743413,Nico O'Reilly,England,Defender,Left-Back,matched,1,name_birth_country,40000000,40,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Manchester City,GB1,https://www.transfermarkt.co.uk/nico-oreilly/profil/spieler/743413,https://img.a.transfermarkt.technology/portrait/header/743413-1751367149.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,4,4,MF,Declan Rice,1999-01-14,27,false,Arsenal,73,7,357662,Declan Rice,England,Midfield,Central Midfield,matched,1,name_birth_country,120000000,120,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Arsenal FC,GB1,https://www.transfermarkt.co.uk/declan-rice/profil/spieler/357662,https://img.a.transfermarkt.technology/portrait/header/357662-1687962936.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,5,5,DF,John Stones,1994-05-28,32,false,Manchester City,89,3,186590,John Stones,England,Defender,Centre-Back,matched,1,name_birth_country,18000000,18,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Manchester City,GB1,https://www.transfermarkt.co.uk/john-stones/profil/spieler/186590,https://img.a.transfermarkt.technology/portrait/header/186590-1684764261.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,6,6,DF,Marc Guéhi,2000-07-13,25,false,Manchester City,29,1,392757,Marc Guéhi,England,Defender,Centre-Back,matched,1,name_birth_country,55000000,55,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Crystal Palace,GB1,https://www.transfermarkt.co.uk/marc-guehi/profil/spieler/392757,https://img.a.transfermarkt.technology/portrait/header/392757-1683030598.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,7,7,FW,Bukayo Saka,2001-09-05,24,false,Arsenal,49,14,433177,Bukayo Saka,England,Attack,Right Winger,matched,1,name_birth_country,130000000,130,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Arsenal FC,GB1,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177,https://img.a.transfermarkt.technology/portrait/header/433177-1684155052.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,8,8,MF,Elliot Anderson,2002-11-06,23,false,Nottingham Forest,9,0,567576,Elliot Anderson,England,Midfield,Central Midfield,matched,1,name_birth_country,60000000,60,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Nottingham Forest,GB1,https://www.transfermarkt.co.uk/elliot-anderson/profil/spieler/567576,https://img.a.transfermarkt.technology/portrait/header/567576-1696453772.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,9,9,FW,Harry Kane,1993-07-28,32,true,Bayern Munich,114,79,132098,Harry Kane,England,Attack,Centre-Forward,matched,1,name_birth_country,65000000,65,2025-12-19,latest_on_or_before_opening,-174,player_valuations,Bayern Munich,L1,https://www.transfermarkt.co.uk/harry-kane/profil/spieler/132098,https://img.a.transfermarkt.technology/portrait/header/132098-1700211169.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,10,10,MF,Jude Bellingham,2003-06-29,22,false,Real Madrid,48,6,581678,Jude Bellingham,England,Midfield,Attacking Midfield,matched,1,name_birth_country,160000000,160,2025-12-12,latest_on_or_before_opening,-181,player_valuations,Real Madrid,ES1,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678,https://img.a.transfermarkt.technology/portrait/header/581678-1748102891.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,11,11,FW,Marcus Rashford,1997-10-31,28,false,Barcelona,72,18,258923,Marcus Rashford,England,Attack,Left Winger,matched,1,name_birth_country,40000000,40,2025-12-12,latest_on_or_before_opening,-181,player_valuations,FC Barcelona,ES1,https://www.transfermarkt.co.uk/marcus-rashford/profil/spieler/258923,https://img.a.transfermarkt.technology/portrait/header/258923-1674473054.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,12,12,DF,Trevoh Chalobah,1999-07-05,26,false,Chelsea,1,0,346314,Trevoh Chalobah,England,Defender,Centre-Back,matched,1,name_birth_country,35000000,35,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Chelsea FC,GB1,https://www.transfermarkt.co.uk/trevoh-chalobah/profil/spieler/346314,https://img.a.transfermarkt.technology/portrait/header/346314-1773301391.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,13,13,GK,Dean Henderson,1997-03-12,29,false,Crystal Palace,5,0,258919,Dean Henderson,England,Goalkeeper,Goalkeeper,matched,1,name_birth_country,28000000,28,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Crystal Palace,GB1,https://www.transfermarkt.co.uk/dean-henderson/profil/spieler/258919,https://img.a.transfermarkt.technology/portrait/header/258919-1716297478.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,14,14,MF,Jordan Henderson,1990-06-17,35,false,Brentford,90,3,61651,Jordan Henderson,England,Midfield,Defensive Midfield,matched,1,name_birth_country,2000000,2,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Brentford FC,GB1,https://www.transfermarkt.co.uk/jordan-henderson/profil/spieler/61651,https://img.a.transfermarkt.technology/portrait/header/61651-1662621084.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,15,15,DF,Dan Burn,1992-05-09,34,false,Newcastle United,8,0,134270,Dan Burn,England,Defender,Centre-Back,matched,1,name_birth_country,5000000,5,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Newcastle United,GB1,https://www.transfermarkt.co.uk/dan-burn/profil/spieler/134270,https://img.a.transfermarkt.technology/portrait/header/134270-1682340860.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,16,16,MF,Kobbie Mainoo,2005-04-19,21,false,Manchester United,14,0,820374,Kobbie Mainoo,England,Midfield,Central Midfield,matched,1,name_birth_country,40000000,40,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Manchester United,GB1,https://www.transfermarkt.co.uk/kobbie-mainoo/profil/spieler/820374,https://img.a.transfermarkt.technology/portrait/header/820374-1719349758.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,17,17,MF,Morgan Rogers,2002-07-26,23,false,Aston Villa,15,1,503743,Morgan Rogers,England,Midfield,Attacking Midfield,matched,1,name_birth_country,70000000,70,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Aston Villa,GB1,https://www.transfermarkt.co.uk/morgan-rogers/profil/spieler/503743,https://img.a.transfermarkt.technology/portrait/header/503743-1706786450.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
2026,2026 FIFA World Cup,2026-06-11,Group L,England,2,Thomas Tuchel,18,18,FW,Anthony Gordon,2001-02-24,25,false,Newcastle United,19,3,503733,Anthony Gordon,England,Attack,Left Winger,matched,1,name_birth_country,60000000,60,2025-12-09,latest_on_or_before_opening,-184,player_valuations,Newcastle United,GB1,https://www.transfermarkt.co.uk/anthony-gordon/profil/spieler/503733,https://img.a.transfermarkt.technology/portrait/header/503733-1761080304.jpg?lm=1,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads
